,id,satno,cosparId,objectClass,mass,xSectAvg
0,10000,10000.0,1977-034A,Payload,559.96,10.6953951095138
1,10001,10001.0,1977-034B,Payload,559.96,10.6953951095138
2,10002,10002.0,1977-034C,Rocket Body,1486.62,14.9736159851724
3,1000,1000.0,1965-008B,Rocket Mission Related Object,1950.0,14.9736159851724
4,10010,10010.0,1977-036A,Payload,624.38,7.85398163397448
5,10011,10011.0,1977-036B,Rocket Body,1421.21,14.6461049510356
6,10013,10013.0,1977-036C,Payload Fragmentation Debris,,
7,10016,10016.0,1977-038A,Payload,346.88,2.63893782901543
8,10019,10019.0,1977-039A,Payload,693.76,5.89441321629785
9,1001,1001.0,1965-008A,Rocket Body,336.0,8.64330678818892
10,10020,10020.0,1977-039B,Rocket Body,1421.21,14.6461049510356
11,10024,10024.0,1977-041A,Payload,787.91,7.5365629662374
12,10025,10025.0,1977-041B,Rocket Body,1800.0,25.9299203645668
13,1002,1002.0,1965-008C,Payload,158.0,0.411371669411541
14,10033,10033.0,1977-044A,Payload,508.42,31.15125
15,10059,10059.0,1977-047A,Payload,1150.0,15.54
16,10061,10061.0,1977-048A,Payload,240.83,5.29751061211579
17,10062,10062.0,1977-048B,Rocket Body,346.88,7.79586216988307
18,10089,10089.0,1977-047D,Rocket Body,891.97,8.48230016469244
19,10091,10091.0,1977-053A,Payload,427.16,1.9602
20,10095,10095.0,1977-055A,Payload,817.64,
21,10096,10096.0,1977-055B,Rocket Body,1387.51,7.35132680940012
22,10114,10114.0,1977-057B,Rocket Body,1427.16,10.4143796466502
23,10120,10120.0,1977-059A,Payload,743.31,6.28318530717959
24,10121,10121.0,1977-059B,Rocket Body,1421.21,14.6461049510356
25,10136,10136.0,1970-025NQ,Rocket Fragmentation Debris,,
26,10137,10137.0,1977-062A,Payload,802.78,9.97848366596458
27,10138,10138.0,1977-062B,Rocket Body,1421.21,14.6461049510356
28,10141,10141.0,1977-064A,Payload,802.78,9.97848366596458
29,10142,10142.0,1977-064B,Rocket Body,1421.21,14.6461049510356
30,10143,10143.0,1977-065A,Payload,312.19,6.41261892450749
31,10144,10144.0,1977-065B,Rocket Body,346.88,6.04756585816035
32,10150,10150.0,1977-068A,Payload,1150.0,15.54
33,10155,10155.0,1977-054D,Rocket Body,891.97,7.27451486901985
34,10159,10159.0,1977-071A,Payload,1947.47,16.9751796364185
35,10167,10167.0,1977-068D,Rocket Body,891.97,8.48230016469244
36,10177,10177.0,1977-065F,Rocket Fragmentation Debris,,
37,10178,10178.0,1977-065G,Rocket Fragmentation Debris,,
38,10183,10183.0,1977-065M,Rocket Fragmentation Debris,,
39,10184,10184.0,1977-065N,Rocket Fragmentation Debris,,
40,10188,10188.0,1977-065S,Rocket Fragmentation Debris,,
41,10198,10198.0,1977-065AB,Rocket Fragmentation Debris,,
42,10201,10201.0,1977-065AE,Rocket Fragmentation Debris,,
43,10204,10204.0,1977-065AH,Rocket Fragmentation Debris,,
44,10206,10206.0,1977-065AK,Rocket Fragmentation Debris,,
45,10207,10207.0,1977-065AL,Rocket Fragmentation Debris,,
46,10208,10208.0,1977-065AM,Rocket Fragmentation Debris,,
47,10211,10211.0,1977-065AQ,Rocket Fragmentation Debris,,
48,10214,10214.0,1977-065AT,Rocket Fragmentation Debris,,
49,10220,10220.0,1977-065AX,Rocket Fragmentation Debris,,
50,10221,10221.0,1977-065AY,Rocket Fragmentation Debris,,
51,10227,10227.0,1977-065BE,Rocket Fragmentation Debris,,
52,10229,10229.0,1977-065BG,Rocket Fragmentation Debris,,
53,10230,10230.0,1977-065BH,Rocket Fragmentation Debris,,
54,10234,10234.0,1977-065BM,Rocket Fragmentation Debris,,
55,10240,10240.0,1977-065BR,Rocket Fragmentation Debris,,
56,10250,10250.0,1977-065CB,Rocket Fragmentation Debris,,
57,10251,10251.0,1977-065CC,Rocket Fragmentation Debris,,
58,10252,10252.0,1977-065CD,Rocket Fragmentation Debris,,
59,10261,10261.0,1977-065CN,Rocket Fragmentation Debris,,
60,10262,10262.0,1977-065CP,Rocket Fragmentation Debris,,
61,10282,10282.0,1977-079A,Payload,39.64,0.5883
62,10286,10286.0,1977-079B,Payload,39.64,0.5883
63,10287,10287.0,1977-079C,Payload,39.64,0.5883
64,10288,10288.0,1977-079D,Payload,39.64,0.5883
65,10289,10289.0,1977-079E,Payload,39.64,0.5883
66,10290,10290.0,1977-079F,Payload,39.64,0.5883
67,10291,10291.0,1977-079G,Payload,39.64,0.5883
68,10292,10292.0,1977-079H,Payload,39.64,0.5883
69,10293,10293.0,1977-079J,Rocket Body,1421.21,14.6461049510356
70,10294,10294.0,1977-080A,Payload,218.04,2.96880505764235
71,10295,10295.0,1977-080B,Rocket Body,346.88,7.79586216988307
72,10305,10305.0,1977-065DB,Rocket Fragmentation Debris,,
73,10306,10306.0,1977-065DC,Rocket Fragmentation Debris,,
74,10314,10314.0,1977-065DL,Rocket Fragmentation Debris,,
75,10338,10338.0,1977-065DM,Rocket Fragmentation Debris,,
76,10346,10346.0,1977-065DV,Rocket Fragmentation Debris,,
77,10352,10352.0,1977-087A,Payload,802.78,9.97848366596458
78,10355,10355.0,1977-087B,Rocket Body,1421.21,14.6461049510356
79,10358,10358.0,1977-088A,Payload,1250.0,6.5855636000876
80,10365,10365.0,1977-092A,Payload,1850.0,17.6219273406653
81,10392,10392.0,1974-089EH,Rocket Fragmentation Debris,,
82,10393,10393.0,1974-089EJ,Rocket Fragmentation Debris,,
83,10395,10395.0,1973-086GK,Rocket Fragmentation Debris,,
84,10410,10410.0,1976-067D,Payload Fragmentation Debris,,
85,10411,10411.0,1976-067E,Payload Fragmentation Debris,,
86,10412,10412.0,1976-067F,Payload Fragmentation Debris,,
87,10413,10413.0,1976-067G,Payload Fragmentation Debris,,
88,10414,10414.0,1976-067H,Payload Fragmentation Debris,,
89,10415,10415.0,1976-067J,Payload Fragmentation Debris,,
90,10416,10416.0,1976-067K,Payload Fragmentation Debris,,
91,10417,10417.0,1976-067L,Payload Fragmentation Debris,,
92,10436,10436.0,1976-067M,Payload Fragmentation Debris,,
93,10437,10437.0,1976-067N,Payload Fragmentation Debris,,
94,10438,10438.0,1976-067P,Payload Fragmentation Debris,,
95,10439,10439.0,1976-067Q,Payload Fragmentation Debris,,
96,10440,10440.0,1976-067R,Payload Fragmentation Debris,,
97,10441,10441.0,1976-067S,Payload Fragmentation Debris,,
98,10442,10442.0,1976-067T,Payload Fragmentation Debris,,
99,10443,10443.0,1976-067U,Payload Fragmentation Debris,,
100,10444,10444.0,1976-067V,Payload Fragmentation Debris,,
101,10445,10445.0,1976-067W,Payload Fragmentation Debris,,
102,10446,10446.0,1976-067X,Payload Fragmentation Debris,,
103,10447,10447.0,1976-067Y,Payload Fragmentation Debris,,
104,10448,10448.0,1976-067Z,Payload Fragmentation Debris,,
105,10449,10449.0,1976-067AA,Payload Fragmentation Debris,,
106,10450,10450.0,1976-067AB,Payload Fragmentation Debris,,
107,10451,10451.0,1976-067AC,Payload Fragmentation Debris,,
108,10452,10452.0,1976-067AD,Payload Fragmentation Debris,,
109,10453,10453.0,1976-067AE,Payload Fragmentation Debris,,
110,10454,10454.0,1976-067AF,Payload Fragmentation Debris,,
111,10455,10455.0,1977-105A,Payload,1750.0,14.5631602941176
112,10457,10457.0,1977-106A,Payload,93.16,0.204027349717685
113,10459,10459.0,1977-107A,Payload,693.76,9.97848366596458
114,10461,10461.0,1977-107B,Rocket Body,1421.21,14.6461049510356
115,10462,10462.0,1977-106B,Rocket Body,23.79,0.687223392972767
116,10463,10463.0,1976-067AG,Payload Fragmentation Debris,,
117,10464,10464.0,1976-067AH,Payload Fragmentation Debris,,
118,10465,10465.0,1976-067AJ,Payload Fragmentation Debris,,
119,10466,10466.0,1976-067AK,Payload Fragmentation Debris,,
120,10469,10469.0,1977-065EB,Rocket Fragmentation Debris,,
121,10470,10470.0,1977-065EC,Rocket Fragmentation Debris,,
122,10471,10471.0,1977-065ED,Rocket Fragmentation Debris,,
123,10478,10478.0,1977-065EL,Rocket Fragmentation Debris,,
124,10485,10485.0,1977-105E,Rocket Body,891.97,7.27451486901985
125,10489,10489.0,1977-108A,Payload,292.37,4.68
126,10490,10490.0,1977-108B,Rocket Body,346.88,7.79586216988307
127,10491,10491.0,1977-109A,Payload,644.2,2.0106
128,10492,10492.0,1977-109B,Rocket Body,1421.21,14.6461049510356
129,10512,10512.0,1977-116A,Payload,743.31,7.85398163397448
130,10513,10513.0,1977-116B,Rocket Body,1421.21,14.6461049510356
131,10514,10514.0,1977-117A,Payload,1500.0,5.71769862953342
132,10515,10515.0,1977-117B,Rocket Body,1427.16,10.4143796466502
133,10516,10516.0,1977-118A,Payload,336.97,5.63303270751918
134,10517,10517.0,1977-118B,Rocket Body,346.88,7.79586216988307
135,10518,10518.0,1977-116C,Payload Debris,,
136,10519,10519.0,1977-118C,Rocket Mission Related Object,,
137,10520,10520.0,1977-119A,Payload,743.31,6.28318530717959
138,10521,10521.0,1977-119B,Rocket Body,1421.21,14.6461049510356
139,10524,10524.0,1977-119C,Payload Mission Related Object,,
140,10525,10525.0,1977-119D,Payload Mission Related Object,,
141,10526,10526.0,1977-116D,Payload Debris,,
142,10529,10529.0,1977-112D,Payload,,0.338909496782296
143,10531,10531.0,1977-121A,Payload,1400.0,18.1426975744811
144,10535,10535.0,1977-121C,Payload Fragmentation Debris,,
145,10536,10536.0,1977-122A,Payload,802.78,9.97848366596458
146,10537,10537.0,1977-122B,Rocket Body,1421.21,14.6461049510356
147,10539,10539.0,1977-123A,Payload,817.64,
148,10541,10541.0,1977-123B,Rocket Body,1387.51,7.35132680940012
149,10544,10544.0,1977-112E,Payload,200.0,0.338909496782296
150,10557,10557.0,1978-002A,Payload,787.91,7.5365629662374
151,10562,10562.0,1977-121D,Payload Fragmentation Debris,,
152,10563,10563.0,1977-121E,Payload Fragmentation Debris,,
153,10564,10564.0,1977-121F,Payload Fragmentation Debris,,
154,10565,10565.0,1977-121G,Payload Fragmentation Debris,,
155,10566,10566.0,1977-121H,Payload Fragmentation Debris,,
156,10567,10567.0,1977-121J,Payload Fragmentation Debris,,
157,10568,10568.0,1977-121K,Payload Fragmentation Debris,,
158,10569,10569.0,1977-121L,Payload Fragmentation Debris,,
159,10570,10570.0,1977-121M,Payload Fragmentation Debris,,
160,10571,10571.0,1977-121N,Payload Fragmentation Debris,,
161,10572,10572.0,1977-121P,Payload Fragmentation Debris,,
162,10573,10573.0,1977-121Q,Payload Fragmentation Debris,,
163,10574,10574.0,1977-121R,Payload Fragmentation Debris,,
164,10575,10575.0,1977-121S,Payload Fragmentation Debris,,
165,10576,10576.0,1977-121T,Payload Fragmentation Debris,,
166,10577,10577.0,1977-121U,Payload Fragmentation Debris,,
167,10578,10578.0,1977-121V,Payload Fragmentation Debris,,
168,10579,10579.0,1977-121W,Payload Fragmentation Debris,,
169,10580,10580.0,1977-121X,Payload Fragmentation Debris,,
170,10581,10581.0,1978-005A,Payload,39.64,0.5883
171,10584,10584.0,1978-005B,Payload,39.64,0.5883
172,10585,10585.0,1978-005C,Payload,39.64,0.5883
173,10586,10586.0,1978-005D,Payload,39.64,0.5883
174,10587,10587.0,1978-005E,Payload,39.64,0.5883
175,10588,10588.0,1978-005F,Payload,39.64,0.5883
176,10589,10589.0,1978-005G,Payload,39.64,0.5883
177,10590,10590.0,1978-005H,Payload,39.64,0.5883
178,10591,10591.0,1978-005J,Rocket Body,1421.21,14.6461049510356
179,10594,10594.0,1977-112F,Payload,,0.338909496782296
180,10599,10599.0,1978-007A,Payload,802.78,9.97848366596458
181,10600,10600.0,1978-007B,Rocket Body,1421.21,14.6461049510356
182,10613,10613.0,1976-067AM,Payload Fragmentation Debris,,
183,10614,10614.0,1976-067AN,Payload Fragmentation Debris,,
184,10615,10615.0,1976-067AP,Payload Fragmentation Debris,,
185,10616,10616.0,1976-067AQ,Payload Fragmentation Debris,,
186,10617,10617.0,1976-067AR,Payload Fragmentation Debris,,
187,10618,10618.0,1976-067AS,Payload Fragmentation Debris,,
188,10619,10619.0,1976-067AT,Payload Fragmentation Debris,,
189,10620,10620.0,1976-067AU,Payload Fragmentation Debris,,
190,10621,10621.0,1976-067AV,Payload Fragmentation Debris,,
191,10622,10622.0,1976-067AW,Payload Fragmentation Debris,,
192,10623,10623.0,1976-067AX,Payload Fragmentation Debris,,
193,10626,10626.0,1977-065EV,Rocket Fragmentation Debris,,
194,10627,10627.0,1977-065EW,Rocket Fragmentation Debris,,
195,10629,10629.0,1977-065EY,Rocket Fragmentation Debris,,
196,10630,10630.0,1977-065EZ,Rocket Fragmentation Debris,,
197,10637,10637.0,1978-012A,Payload,457.88,6.29312181017627
198,10642,10642.0,1976-077C,Rocket Fragmentation Debris,,
199,10643,10643.0,1976-077D,Rocket Fragmentation Debris,,
200,10644,10644.0,1976-077E,Rocket Fragmentation Debris,,
201,10645,10645.0,1976-077F,Rocket Fragmentation Debris,,
202,10646,10646.0,1976-077G,Rocket Fragmentation Debris,,
203,10647,10647.0,1976-077H,Rocket Fragmentation Debris,,
204,10648,10648.0,1976-077J,Rocket Fragmentation Debris,,
205,10649,10649.0,1976-077K,Rocket Fragmentation Debris,,
206,10650,10650.0,1976-077L,Rocket Fragmentation Debris,,
207,10652,10652.0,1976-077N,Rocket Fragmentation Debris,,
208,10653,10653.0,1976-077P,Rocket Fragmentation Debris,,
209,10654,10654.0,1976-077Q,Rocket Fragmentation Debris,,
210,10655,10655.0,1976-077R,Rocket Fragmentation Debris,,
211,10656,10656.0,1976-077S,Rocket Fragmentation Debris,,
212,10657,10657.0,1976-077T,Rocket Fragmentation Debris,,
213,10658,10658.0,1976-077U,Rocket Fragmentation Debris,,
214,10659,10659.0,1976-077V,Rocket Fragmentation Debris,,
215,10660,10660.0,1976-077W,Rocket Fragmentation Debris,,
216,10661,10661.0,1976-077X,Rocket Fragmentation Debris,,
217,10662,10662.0,1976-077Y,Rocket Fragmentation Debris,,
218,10663,10663.0,1976-077Z,Rocket Fragmentation Debris,,
219,10664,10664.0,1978-014A,Payload,102.08,0.951313525415159
220,10669,10669.0,1978-016A,Payload,978.2,11.3076416498225
221,10674,10674.0,1978-018A,Payload,138.75,0.952373812935746
222,10675,10675.0,1978-018B,Rocket Body,198.22,2.24309715466311
223,10676,10676.0,1978-019A,Payload,743.31,6.28318530717959
224,10677,10677.0,1978-019B,Rocket Body,1421.21,14.6461049510356
225,10684,10684.0,1978-020A,Payload,520.32,9.45039699855012
226,10692,10692.0,1978-022A,Payload,802.78,9.97848366596458
227,10693,10693.0,1978-022B,Rocket Body,1421.21,14.6461049510356
228,10702,10702.0,1978-026A,Payload,900.0,6.8578
229,10703,10703.0,1978-026B,Payload,26.76,0.0694242456891576
230,10704,10704.0,1978-026C,Rocket Body,346.88,6.04756585816035
231,10706,10706.0,1976-077AB,Rocket Fragmentation Debris,,
232,10707,10707.0,1976-077AC,Rocket Fragmentation Debris,,
233,10708,10708.0,1976-077AD,Rocket Fragmentation Debris,,
234,10709,10709.0,1976-077AE,Rocket Fragmentation Debris,,
235,10710,10710.0,1976-077AF,Rocket Fragmentation Debris,,
236,10711,10711.0,1976-077AG,Rocket Fragmentation Debris,,
237,10712,10712.0,1976-077AH,Rocket Fragmentation Debris,,
238,10713,10713.0,1976-077AJ,Rocket Fragmentation Debris,,
239,10714,10714.0,1976-077AK,Rocket Fragmentation Debris,,
240,10715,10715.0,1976-077AL,Rocket Fragmentation Debris,,
241,10716,10716.0,1976-077AM,Rocket Fragmentation Debris,,
242,10717,10717.0,1976-077AN,Rocket Fragmentation Debris,,
243,10718,10718.0,1976-077AP,Rocket Fragmentation Debris,,
244,10719,10719.0,1976-077AQ,Rocket Fragmentation Debris,,
245,10720,10720.0,1976-077AR,Rocket Fragmentation Debris,,
246,10721,10721.0,1976-077AS,Rocket Fragmentation Debris,,
247,10722,10722.0,1978-002B,Rocket Body,1800.0,25.9299203645668
248,10723,10723.0,1978-012C,Rocket Body,65.41,1.30380022114793
249,10728,10728.0,1975-027C,Rocket Fragmentation Debris,,
250,10730,10730.0,1975-027E,Rocket Fragmentation Debris,,
251,10731,10731.0,1978-028A,Payload,693.76,9.97848366596458
252,10732,10732.0,1978-028B,Rocket Body,1421.21,14.6461049510356
253,10744,10744.0,1978-031A,Payload,802.78,9.97848366596458
254,10745,10745.0,1978-031B,Rocket Body,1421.21,14.6461049510356
255,10746,10746.0,1976-077AT,Rocket Fragmentation Debris,,
256,10747,10747.0,1976-077AU,Rocket Fragmentation Debris,,
257,10748,10748.0,1976-077AV,Rocket Fragmentation Debris,,
258,10749,10749.0,1976-077AW,Rocket Fragmentation Debris,,
259,10750,10750.0,1976-077AX,Rocket Fragmentation Debris,,
260,10751,10751.0,1976-077AY,Rocket Fragmentation Debris,,
261,10752,10752.0,1976-077AZ,Rocket Fragmentation Debris,,
262,10754,10754.0,1976-077BB,Rocket Fragmentation Debris,,
263,10755,10755.0,1976-077BC,Rocket Fragmentation Debris,,
264,10756,10756.0,1976-077BD,Rocket Fragmentation Debris,,
265,10757,10757.0,1976-077BE,Rocket Fragmentation Debris,,
266,10758,10758.0,1976-077BF,Rocket Fragmentation Debris,,
267,10759,10759.0,1976-077BG,Rocket Fragmentation Debris,,
268,10760,10760.0,1976-077BH,Rocket Fragmentation Debris,,
269,10761,10761.0,1976-077BJ,Rocket Fragmentation Debris,,
270,10762,10762.0,1976-077BK,Rocket Fragmentation Debris,,
271,10763,10763.0,1976-077BL,Rocket Fragmentation Debris,,
272,10764,10764.0,1976-077BM,Rocket Fragmentation Debris,,
273,10765,10765.0,1976-077BN,Rocket Fragmentation Debris,,
274,10766,10766.0,1976-077BP,Rocket Fragmentation Debris,,
275,10767,10767.0,1976-077BQ,Rocket Fragmentation Debris,,
276,10768,10768.0,1976-077BR,Rocket Fragmentation Debris,,
277,10769,10769.0,1976-077BS,Rocket Fragmentation Debris,,
278,10776,10776.0,1978-034A,Payload,802.78,9.97848366596458
279,10777,10777.0,1978-034B,Rocket Body,1421.21,14.6461049510356
280,10778,10778.0,1978-035A,Payload,787.91,7.5365629662374
281,10779,10779.0,1978-035B,Rocket Body,1800.0,25.9299203645668
282,10787,10787.0,1978-038A,Payload,346.88,2.63893782901543
283,10792,10792.0,1978-039A,Payload,351.83,2.49677132210957
284,10793,10793.0,1978-039B,Rocket Body,346.88,7.79586216988307
285,10796,10796.0,1961-031D,Payload Mission Related Object,,
286,107,107.0,1961-013A,Payload,36.67,0.294524311274043
287,10820,10820.0,1978-042A,Payload,508.42,31.15125
288,10823,10823.0,1976-077BT,Rocket Fragmentation Debris,,
289,10824,10824.0,1976-077BU,Rocket Fragmentation Debris,,
290,10825,10825.0,1976-077BV,Rocket Fragmentation Debris,,
291,10826,10826.0,1976-077BW,Rocket Fragmentation Debris,,
292,10828,10828.0,1976-077BY,Rocket Fragmentation Debris,,
293,10829,10829.0,1976-077BZ,Rocket Fragmentation Debris,,
294,10830,10830.0,1976-077CA,Rocket Fragmentation Debris,,
295,10831,10831.0,1976-077CB,Rocket Fragmentation Debris,,
296,10832,10832.0,1976-077CC,Rocket Fragmentation Debris,,
297,10833,10833.0,1976-077CD,Rocket Fragmentation Debris,,
298,10834,10834.0,1976-077CE,Rocket Fragmentation Debris,,
299,10835,10835.0,1976-077CF,Rocket Fragmentation Debris,,
300,10836,10836.0,1976-077CG,Rocket Fragmentation Debris,,
301,10837,10837.0,1976-077CH,Rocket Fragmentation Debris,,
302,10838,10838.0,1976-077CJ,Rocket Fragmentation Debris,,
303,10839,10839.0,1976-077CK,Rocket Fragmentation Debris,,
304,10840,10840.0,1976-077CL,Rocket Fragmentation Debris,,
305,10841,10841.0,1976-077CM,Rocket Fragmentation Debris,,
306,10842,10842.0,1976-077CN,Rocket Fragmentation Debris,,
307,10843,10843.0,1976-077CP,Rocket Fragmentation Debris,,
308,10844,10844.0,1976-077CQ,Rocket Fragmentation Debris,,
309,10845,10845.0,1976-077CR,Rocket Fragmentation Debris,,
310,10855,10855.0,1978-044A,Payload,440.04,4.75061487217439
311,10856,10856.0,1978-044B,Rocket Body,346.88,7.79586216988307
312,10864,10864.0,1976-077CS,Rocket Fragmentation Debris,,
313,10865,10865.0,1976-077CT,Rocket Fragmentation Debris,,
314,10866,10866.0,1976-077CU,Rocket Fragmentation Debris,,
315,10867,10867.0,1976-077CV,Rocket Fragmentation Debris,,
316,10868,10868.0,1976-077CW,Rocket Fragmentation Debris,,
317,10869,10869.0,1976-077CX,Rocket Fragmentation Debris,,
318,10870,10870.0,1976-077CY,Rocket Fragmentation Debris,,
319,10871,10871.0,1976-077CZ,Rocket Fragmentation Debris,,
320,10872,10872.0,1976-077DA,Rocket Fragmentation Debris,,
321,10873,10873.0,1976-077DB,Rocket Fragmentation Debris,,
322,10874,10874.0,1976-077DC,Rocket Fragmentation Debris,,
323,10875,10875.0,1976-077DD,Rocket Fragmentation Debris,,
324,10876,10876.0,1976-077DE,Rocket Fragmentation Debris,,
325,10877,10877.0,1977-121Y,Payload Fragmentation Debris,,
326,10878,10878.0,1977-121Z,Payload Fragmentation Debris,,
327,10879,10879.0,1977-121AA,Payload Fragmentation Debris,,
328,10880,10880.0,1977-121AB,Payload Fragmentation Debris,,
329,10881,10881.0,1977-121AC,Payload Fragmentation Debris,,
330,10882,10882.0,1977-121AD,Payload Fragmentation Debris,,
331,10883,10883.0,1977-121AE,Payload Fragmentation Debris,,
332,10884,10884.0,1977-121AF,Payload Fragmentation Debris,,
333,10885,10885.0,1977-121AG,Payload Fragmentation Debris,,
334,10886,10886.0,1977-121AH,Payload Fragmentation Debris,,
335,10887,10887.0,1977-121AJ,Payload Fragmentation Debris,,
336,10888,10888.0,1977-121AK,Payload Fragmentation Debris,,
337,10889,10889.0,1977-121AL,Payload Fragmentation Debris,,
338,10890,10890.0,1977-121AM,Payload Fragmentation Debris,,
339,10893,10893.0,1978-047A,Payload,520.32,9.45039699855012
340,10894,10894.0,1978-047B,Rocket Body,161.55,1.59043128087983
341,10917,10917.0,1978-053A,Payload,802.78,9.97848366596458
342,10918,10918.0,1978-053B,Rocket Body,1421.21,14.6461049510356
343,10925,10925.0,1978-055A,Payload,1650.0,12.2318808823529
344,10930,10930.0,1978-056A,Payload,39.64,0.5883
345,10931,10931.0,1978-056B,Payload,39.64,0.5883
346,10932,10932.0,1978-056C,Payload,39.64,0.5883
347,10933,10933.0,1978-056D,Payload,39.64,0.5883
348,10934,10934.0,1978-056E,Payload,39.64,0.5883
349,10935,10935.0,1978-056F,Payload,39.64,0.5883
350,10936,10936.0,1978-056G,Payload,39.64,0.5883
351,10937,10937.0,1978-056H,Payload,39.64,0.5883
352,10938,10938.0,1978-056J,Rocket Body,1421.21,14.6461049510356
353,10942,10942.0,1978-058B,Rocket Body,1486.62,14.9736159851724
354,10949,10949.0,1978-055E,Rocket Body,891.97,7.27451486901985
355,10953,10953.0,1978-062A,Payload,240.83,5.29751061211579
356,10954,10954.0,1978-062B,Rocket Body,346.88,7.79586216988307
357,10961,10961.0,1978-063A,Payload,743.31,6.28318530717959
358,10962,10962.0,1978-063B,Rocket Body,1421.21,14.6461049510356
359,10967,10967.0,1978-064A,Payload,2279.48,25.6000531359398
360,10970,10970.0,1978-066A,Payload,1238.85,15.54
361,10974,10974.0,1978-067B,Rocket Body,1387.51,7.35132680940012
362,10975,10975.0,1978-068A,Payload,1490.0,8.85929128312322
363,10976,10976.0,1978-068B,Rocket Body,1800.0,25.9299203645668
364,10981,10981.0,1978-071A,Payload,270.56,5.97760449568209
365,10987,10987.0,1978-073A,Payload,1947.47,16.9751796364185
366,10990,10990.0,1974-089EK,Rocket Fragmentation Debris,,
367,10991,10991.0,1978-074A,Payload,693.76,9.97848366596458
368,10992,10992.0,1978-074B,Rocket Body,1421.21,14.6461049510356
369,10998,10998.0,1978-066D,Rocket Body,891.97,8.48230016469244
370,1099,1099.0,1964-083G,Payload Debris,,
371,11028,11028.0,1978-087B,Rocket Body,227.95,0.54438480334847
372,11042,11042.0,1978-091A,Payload,39.64,0.5883
373,11044,11044.0,1978-091B,Payload,39.64,0.5883
374,11045,11045.0,1978-091C,Payload,39.64,0.5883
375,11046,11046.0,1978-091D,Payload,39.64,0.5883
376,11047,11047.0,1978-091E,Payload,39.64,0.5883
377,11048,11048.0,1978-091F,Payload,39.64,0.5883
378,11049,11049.0,1978-091G,Payload,39.64,0.5883
379,11050,11050.0,1978-091H,Payload,39.64,0.5883
380,11051,11051.0,1978-091J,Rocket Body,1421.21,14.6461049510356
381,11054,11054.0,1978-093A,Payload,520.32,9.45039699855012
382,11057,11057.0,1978-095A,Payload,1750.0,14.5631602941176
383,11060,11060.0,1978-096A,Payload,727.45,6.86595074442049
384,11061,11061.0,1978-096B,Payload Mission Related Object,,
385,11062,11062.0,1978-096C,Payload Mission Related Object,,
386,11076,11076.0,1978-083D,Rocket Body,891.97,8.48230016469244
387,11079,11079.0,1978-095E,Rocket Body,891.97,7.27451486901985
388,11080,11080.0,1978-098A,Payload,824.58,3.0858
389,11081,11081.0,1978-098B,Rocket Body,934.0,6.04756585816035
390,11084,11084.0,1978-100A,Payload,3369.67,
391,11085,11085.0,1978-100B,Payload,39.64,0.197920337176157
392,11086,11086.0,1978-100C,Payload,39.64,0.197920337176157
393,11087,11087.0,1978-100D,Rocket Body,1400.0,7.35132680940012
394,11111,11111.0,1978-105A,Payload,743.31,6.28318530717959
395,11112,11112.0,1978-105B,Rocket Body,1421.21,14.6461049510356
396,11113,11113.0,1978-105C,Payload Mission Related Object,,
397,11114,11114.0,1978-105D,Payload Mission Related Object,,
398,11115,11115.0,1978-106A,Payload,342.91,6.83155030486369
399,11128,11128.0,1978-109A,Payload,39.64,0.5883
400,11129,11129.0,1978-109B,Payload,39.64,0.5883
401,11130,11130.0,1978-109C,Payload,39.64,0.5883
402,11131,11131.0,1978-109D,Payload,39.64,0.5883
403,11132,11132.0,1978-109E,Payload,39.64,0.5883
404,11133,11133.0,1978-109F,Payload,39.64,0.5883
405,11134,11134.0,1978-109G,Payload,39.64,0.5883
406,11135,11135.0,1978-109H,Payload,39.64,0.5883
407,11136,11136.0,1978-109J,Rocket Body,1421.21,14.6461049510356
408,11141,11141.0,1978-112A,Payload,520.32,9.45039699855012
409,11142,11142.0,1978-112B,Rocket Body,161.55,1.59043128087983
410,11144,11144.0,1978-113A,Payload,584.74,10.6953951095138
411,11145,11145.0,1978-113B,Payload,584.74,10.6953951095138
412,11147,11147.0,1978-113D,Rocket Body,1486.62,14.9736159851724
413,11153,11153.0,1978-116A,Payload,469.77,9.27243446789713
414,11158,11158.0,1978-118A,Payload,2101.09,23.8702274956768
415,11165,11165.0,1978-121A,Payload,2725.47,5.71769862953342
416,11166,11166.0,1978-121B,Rocket Body,1427.16,10.4143796466502
417,11168,11168.0,1978-122A,Payload,644.2,2.0106
418,11170,11170.0,1978-122B,Rocket Body,1421.21,14.6461049510356
419,11238,11238.0,1979-003A,Payload,802.78,9.97848366596458
420,11239,11239.0,1979-003B,Rocket Body,1421.21,14.6461049510356
421,11251,11251.0,1979-005A,Payload,1280.0,5.71769862953342
422,11256,11256.0,1979-007A,Payload,353.82,3.8170350741116
423,11261,11261.0,1979-009A,Payload,260.0,2.96880505764235
424,11267,11267.0,1979-011B,Rocket Body,1387.51,7.35132680940012
425,11273,11273.0,1979-015A,Payload,1952.43,17.6219273406653
426,11288,11288.0,1979-021A,Payload,1500.0,5.71769862953342
427,11289,11289.0,1979-021B,Rocket Body,1427.16,10.4143796466502
428,11290,11290.0,1979-021C,Rocket Mission Related Object,,
429,11296,11296.0,1979-024A,Payload,39.64,0.5883
430,11297,11297.0,1979-024B,Payload,39.64,0.5883
431,11298,11298.0,1979-024C,Payload,39.64,0.5883
